representation,scheme,fold,row_index,e_tv,e_nll,d_shape,d_native,d_orientation,local_density,u_ensemble,g_peer,policy_a,peer_count
intervals_24_decimal6,sparse_realization_holdout,05,1991,0.2503674188757319,0.7538596925429978,0.9354957018981432,2.531437962542038,1.6993605163326462,1.0689519983587055,0.020546786121856314,0,0.0,16.0
intervals_24_decimal6,sparse_realization_holdout,05,1992,0.11342030024663696,0.813696345532082,0.9862273835800145,2.5840939262135447,1.078804747941745,1.013964950324124,0.0768718213385738,0,0.0,16.0
intervals_24_decimal6,sparse_realization_holdout,05,1993,0.3661212782815864,1.2941995876381418,1.713448759306058,1.9134171618254487,1.110212435625992,0.583618269626573,0.11649292309085742,0,0.0,16.0
intervals_24_decimal6,sparse_realization_holdout,05,1994,0.6178023855028245,0.9618174886994314,1.9663278054910862,3.936561352684081,1.5962818860848003,0.5085622027046768,0.06707360829697816,0,0.0,16.0
intervals_24_decimal6,sparse_realization_holdout,05,1995,0.49084758297672737,0.6750078632024561,2.2280799621246614,2.8590531322641777,1.4284067397612028,0.4488169262320442,0.040296901132691486,0,0.0,16.0
intervals_24_decimal6,sparse_realization_holdout,05,1996,0.4694412780734978,1.1993379831494844,1.3901772367376883,3.7687807956349206,1.3889390186770876,0.7193327394330579,0.16979925378525726,0,0.0,16.0
intervals_24_decimal6,sparse_realization_holdout,05,1997,0.3254381651587663,0.9567062800890963,3.4857706907905186,4.588688338502059,1.5066329627598676,0.2868806036616297,0.04823384488961376,0,0.0,16.0
intervals_24_decimal6,sparse_realization_holdout,05,1998,0.43080524458797126,0.9960613702327776,0.9065188416850933,2.071845421448818,1.4519070128176295,1.1031210318156632,0.007079308023133432,0,0.0,16.0
intervals_24_decimal6,sparse_realization_holdout,05,1999,0.3601268178860564,0.4464852752102715,1.299343750889587,1.954314046760945,1.2174276469112808,0.7696192784360233,0.02162093068963103,0,0.0,16.0
intervals_24_decimal6,sparse_realization_holdout,05,2000,0.30880157464408076,0.9942167697852002,0.8631757441959297,2.268126494080901,1.5314925523326934,1.1585126281919862,0.06986490122668108,0,0.0,16.0
intervals_24_decimal6,sparse_realization_holdout,05,2001,0.3502767799142237,0.8566614986747623,0.6422046800122481,2.5257086400615183,1.0768347842755517,1.557135958555967,0.0868719269336562,0,0.0,16.0
intervals_24_decimal6,sparse_realization_holdout,05,2002,0.2129482380093543,0.7164097451739215,2.090296843458756,2.3633345189113117,1.4935627105386016,0.47840095206063066,0.05128946901452713,0,0.0,16.0
intervals_24_decimal6,sparse_realization_holdout,05,2003,0.40614185223816135,0.9541009803821753,2.3087340361548008,3.9047423632079528,1.4495608144157275,0.43313780814073377,0.0462841719770599,0,0.0,16.0
intervals_24_decimal6,sparse_realization_holdout,05,2004,0.4696137560516932,1.0756089207625827,2.352641302330869,1.5895083502353202,1.1782258421035992,0.4250541716704771,0.13208354138644451,0,0.0,16.0
intervals_24_decimal6,sparse_realization_holdout,05,2005,0.267603990780194,0.9540436696390392,1.0604178766916912,3.0440723027427543,1.8363899756082664,0.9430244642044475,0.1122382240190574,0,0.0,16.0
intervals_24_decimal6,sparse_realization_holdout,05,2006,0.20947337180626865,0.9324957945062823,1.8793421008121176,2.897354127591694,1.0294796905143904,0.5321011004690798,0.09758261027110458,0,0.0,16.0
intervals_24_decimal6,sparse_realization_holdout,05,2007,0.19219141441786733,1.12802042079383,2.8788246431663986,3.5927260567171095,1.299709667831894,0.3473639849421697,0.10516786265522628,0,0.0,16.0
intervals_24_decimal6,sparse_realization_holdout,05,2008,0.22179800987971443,0.8731676459728017,2.1173792448189355,2.3972379472029735,1.756002127139013,0.4722819506457916,0.10689143877338848,0,0.0,16.0
intervals_24_decimal6,sparse_realization_holdout,05,2009,0.3136357744593349,0.8580706366005383,2.051460814919136,2.0496875976993,1.0956369533154464,0.487457519406442,0.04799534453926695,0,0.0,16.0
intervals_24_decimal6,sparse_realization_holdout,05,2010,0.1672744308697836,0.6856527230528511,1.2173768104565394,3.6677012207106823,1.2012566995362677,0.8214383512242039,0.031428960797582735,0,0.0,16.0
intervals_24_decimal6,sparse_realization_holdout,05,2011,0.09626364755187412,0.6640751939151798,1.4523254902758458,4.200523514176742,1.1632372939948237,0.6885508838725031,0.09157084692941601,0,0.0,16.0
