run_id,n_agents,coupling,seed_index,t,r1,r2,r3,activity,tau_social
N17_K+0_s2,17,0.0,2,70,0.24795743704300582,0.1387214913138726,0.090000147842768,1.0,-0.058823529411764705
N17_K+0_s2,17,0.0,2,71,0.24204027957627666,0.14886820085444344,0.1014857990615579,1.0,0.058823529411764705
N17_K+0_s2,17,0.0,2,72,0.23598804028324913,0.1596623424893916,0.11465480172698314,1.0,0.29411764705882354
N17_K+0_s2,17,0.0,2,73,0.22982634150274697,0.17053128674084653,0.1271657781283574,1.0,0.058823529411764705
N17_K+0_s2,17,0.0,2,74,0.22358466617841027,0.1810237461300753,0.13764742232263827,1.0,0.17647058823529413
N17_K+0_s2,17,0.0,2,75,0.21729676319607774,0.1907867953359912,0.1453115410764015,1.0,-0.058823529411764705
N17_K+0_s2,17,0.0,2,76,0.21100108126396613,0.1995441401096402,0.14972537190804666,1.0,0.058823529411764705
N17_K+0_s2,17,0.0,2,77,0.20474121620729024,0.20707909403038566,0.15070090381987278,1.0,0.29411764705882354
N17_K+0_s2,17,0.0,2,78,0.19856634466590573,0.2132222707861166,0.14824852271270875,1.0,0.29411764705882354
N17_K+0_s2,17,0.0,2,79,0.19253160034713995,0.21784303263539817,0.14256897854260892,1.0,0.17647058823529413
N17_K+0_s2,17,0.0,2,80,0.1866983265059336,0.22084369545606236,0.1340771467229279,1.0,0.17647058823529413
